model,uuid,question_category,sub_category,ChemIQ,success,expected_answer,model_answer,opsin_smiles,completion_tokens,reasoning_tokens
o3-mini-low,f0f4b402-f21c-4893-891f-eceab8211bb2,counting_carbon,,True,True,15,15,False,717,704
o3-mini-low,76473fc1-53b7-4e5d-a6c1-590d12604e71,counting_carbon,,True,True,15,15,False,2573,2560
o3-mini-low,fbe1dd94-50f0-4c9c-9ad3-933dabaea3db,counting_carbon,,True,True,16,16,False,3085,3072
o3-mini-low,4e38eb74-c3e8-4c58-af45-46eec5f15112,counting_carbon,,True,True,16,16,False,1229,1216
o3-mini-low,3c6435ce-c50d-4ce7-a60b-d21ccae3275c,counting_carbon,,True,True,17,17,False,1357,1344
o3-mini-low,2e8d5767-0951-4d8d-b85a-a2edbd4707b6,counting_carbon,,True,True,17,17,False,1485,1472
o3-mini-low,d3e441b0-9fe3-462c-bfc6-c76a1b5cc31f,counting_carbon,,True,True,18,18,False,1101,1088
o3-mini-low,210531cb-d7a2-4d20-9397-4480f59692cd,counting_carbon,,True,True,18,18,False,1869,1856
o3-mini-low,8be913dd-737b-4b5a-a31f-69be72da273b,counting_carbon,,True,True,19,19,False,973,960
o3-mini-low,bb5cc5d9-b967-4225-89c8-1e7a620b6721,counting_carbon,,True,True,19,19,False,1805,1792
o3-mini-low,b4c8fdbb-3d75-4e32-a068-9ba254d24fd8,counting_carbon,,True,False,20,19,False,1614,1600
o3-mini-low,02fc1e4f-4714-4853-98db-f1b16a90289d,counting_carbon,,True,False,20,19,False,2509,2496
o3-mini-low,196d962c-e816-4532-b6b0-98fbfa8a1da7,counting_carbon,,True,True,21,21,False,1165,1152
o3-mini-low,85627a53-52f8-47ab-a8e8-bbb5fdef9b35,counting_carbon,,True,True,21,21,False,2061,2048
o3-mini-low,f8d7990c-769d-43ab-9698-12a3f142edef,counting_carbon,,True,True,22,22,False,1805,1792
o3-mini-low,cdcb32a9-ac2a-4513-a6d1-acfdf66f96a8,counting_carbon,,True,False,22,21,False,3085,3072
o3-mini-low,65695546-735a-4039-9337-fb2cbdd4f016,counting_carbon,,True,False,23,22,False,845,832
o3-mini-low,e99d09cf-3de9-4336-bbce-544eadcf7e08,counting_carbon,,True,True,23,23,False,2509,2496
o3-mini-low,7c344a3e-0f6c-4b35-a1d4-3dd0dc377a6e,counting_carbon,,True,True,24,24,False,2253,2240
o3-mini-low,30932029-a08e-4346-9dbc-ff3de16a7968,counting_carbon,,True,False,24,22,False,1741,1728
o3-mini-low,40fea15b-d967-407f-a8d6-7670c257c021,counting_carbon,,True,True,25,25,False,973,960
o3-mini-low,ed2c5927-3bf3-4ed5-aa46-8e8d7dff2dd9,counting_carbon,,True,True,25,25,False,653,640
o3-mini-low,40bc56b9-cd25-4486-a67e-269cc36fe5c1,counting_carbon,,True,True,26,26,False,1165,1152
o3-mini-low,2e0b97fa-89e2-4d89-b7e9-cecf098a3667,counting_carbon,,True,False,26,24,False,2317,2304
o3-mini-low,dc0bcaec-8999-4d31-8aa3-e90134368600,counting_carbon,,True,True,27,27,False,2957,2944
o3-mini-low,937cd3db-0c99-4277-8a08-34bd8540571b,counting_carbon,,True,False,27,26,False,1807,1792
o3-mini-low,3a559549-01fb-4593-92f4-e97cc87a2b1c,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,8bcdc9ed-a72f-453d-9ad6-3f7167fcca3d,counting_ring,,True,True,1,1,False,653,640
o3-mini-low,ab6b902e-3a48-42ab-b328-a3427cd8734d,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,08bc4deb-9b9d-4fec-a95c-f894c168db36,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,ca4c52b5-3771-4daf-8230-97184aa7e9b0,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,e2615e3e-52fb-4646-8bd0-feecda381a2e,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,2438e38c-a074-4916-bec6-22970d759c17,counting_ring,,True,True,1,1,False,333,320
o3-mini-low,78d48efb-3943-4685-bbce-e6569fb818f8,counting_ring,,True,True,1,1,False,141,128
o3-mini-low,c77a9e01-14fa-411d-844f-aff9904892be,counting_ring,,True,True,2,2,False,205,192
o3-mini-low,660299c3-49e8-4526-bc2f-229128f3a728,counting_ring,,True,True,2,2,False,205,192
o3-mini-low,2e894827-709d-4621-aa93-d57b44f5a0f3,counting_ring,,True,True,2,2,False,397,384
o3-mini-low,5929b457-6388-4b4b-a060-359df6f0971d,counting_ring,,True,True,2,2,False,204,192
o3-mini-low,e47fed1a-c789-4887-a0bd-0db0c8eb70f6,counting_ring,,True,True,2,2,False,76,64
o3-mini-low,d2b5cd34-d177-4186-b266-a7118797755a,counting_ring,,True,True,2,2,False,717,704
o3-mini-low,da855680-70f9-49b3-8fe2-a012f6981636,counting_ring,,True,True,2,2,False,333,320
o3-mini-low,d9e6418d-239f-4647-9fc3-b1cd35a23ff6,counting_ring,,True,True,2,2,False,205,192
o3-mini-low,074a47ae-31d9-4aa8-9c53-71d258b71182,counting_ring,,True,True,3,3,False,269,256
o3-mini-low,2090df2a-bdbc-4bb5-a9d0-72edd2cfdbd0,counting_ring,,True,True,3,3,False,397,384
o3-mini-low,1052eeec-7a3a-4755-a613-e1e2e22d4ca5,counting_ring,,True,True,3,3,False,525,512
o3-mini-low,5d20368d-5637-4fa9-a451-9e662794bc5d,counting_ring,,True,True,3,3,False,845,832
o3-mini-low,b04ab5e4-64bb-4ecf-9afe-16f816382d20,counting_ring,,True,True,3,3,False,589,576
o3-mini-low,af01c7fa-17f5-4a4e-a6cb-80342c4b4514,counting_ring,,True,True,3,3,False,589,576
o3-mini-low,7f50536c-f511-4d7f-9a64-ff779d5b220c,counting_ring,,True,True,3,3,False,333,320
o3-mini-low,0b955564-7819-4329-afd5-d9fbcd7d52c6,counting_ring,,True,True,3,3,False,141,128
o3-mini-low,0af0ab3f-ec09-449e-a95e-c66f0329cc4d,counting_ring,,True,True,4,4,False,525,512
o3-mini-low,001d4851-593b-4d65-a868-6802b198e592,counting_ring,,True,True,4,4,False,525,512
o3-mini-low,7a7abe5c-acf5-4047-a2fb-874ca0ef69a8,counting_ring,,True,True,4,4,False,461,448
o3-mini-low,57539d1c-5c1e-475d-9450-b4f25a806d0a,counting_ring,,True,False,4,3,False,1421,1408
o3-mini-low,d90df87b-360e-4a0d-b151-1b5f3e682209,counting_ring,,True,True,4,4,False,909,896
o3-mini-low,da4121c1-9b89-429b-8bb4-552de8960d00,counting_ring,,True,True,4,4,False,589,576
o3-mini-low,df6ddd19-a29a-4fca-8e60-165d49c91015,counting_ring,,True,True,4,4,False,717,704
o3-mini-low,3e1ce51a-577c-4b3a-8fec-8f355afb4ae9,counting_ring,,True,True,4,4,False,653,640
o3-mini-low,c3f2068b-f6bd-478f-9dbb-4eb5d41a9257,counting_ring,,True,True,5,5,False,1165,1152
o3-mini-low,4d7679cb-2450-4fd4-83fb-a0a4945ece18,counting_ring,,True,False,5,4,False,1550,1536
o3-mini-low,47a13e7d-3ccc-46c7-9ab6-18a77fe4e361,counting_ring,,True,False,5,3,False,1165,1152
o3-mini-low,34f680d5-7ca8-44dc-8bef-6587312c5633,counting_ring,,True,True,5,5,False,973,960
o3-mini-low,2eaece5e-784a-4f46-ba75-d0dc47af9e17,counting_ring,,True,False,5,4,False,1166,1152
o3-mini-low,673ee5fd-a3f2-44f4-b9f1-a4f62e03fbcf,counting_ring,,True,True,5,5,False,524,512
o3-mini-low,84b3e2d6-4db0-434d-a283-019c71e34c86,counting_ring,,True,True,5,5,False,973,960
o3-mini-low,a5eff30f-812e-4507-a960-f8d2eac97acb,counting_ring,,True,True,5,5,False,652,640
o3-mini-low,77b54f23-7be4-4a41-8efb-af0bfb2da7d8,counting_ring,,True,True,6,6,False,973,960
o3-mini-low,8e64860f-dc4b-48b2-bf1a-d980bfab6725,counting_ring,,True,True,6,6,False,653,640
o3-mini-low,6be0f910-6e18-4586-a91d-2a18cc0a5d8d,counting_ring,,True,False,6,5,False,2189,2176
o3-mini-low,1ae2a2a0-e993-4cc2-9506-c6a6640915b0,counting_ring,,True,True,6,6,False,1549,1536
o3-mini-low,6d9ad319-6d2d-4b81-b53a-0e15e5a6ef3a,counting_ring,,True,True,6,6,False,910,896
o3-mini-low,2ad9f734-0cb7-4a15-a53d-2337dec41a48,counting_ring,,True,True,6,6,False,1421,1408
o3-mini-low,c277ca87-1474-4def-98c2-330415ce801b,counting_ring,,True,True,6,6,False,1037,1024
o3-mini-low,3d157ae8-c073-4f5a-9ea5-6d7e0dad9a11,counting_ring,,True,False,6,5,False,1037,1024
o3-mini-low,907d64f5-ea52-4b1b-b427-0cf78b0d31f6,shortest_path,random,True,True,3,3,False,1166,1152
o3-mini-low,1f14794b-a803-4dd0-8e4c-ec6fc738c89a,shortest_path,canonical,True,True,3,3,False,718,704
o3-mini-low,7768c7a2-cdea-4efa-a1a6-10d9a692a064,shortest_path,random,True,True,3,3,False,1102,1088
o3-mini-low,c477a0ec-e03c-4599-bd84-83f8ac297672,shortest_path,canonical,True,True,3,3,False,717,704
o3-mini-low,702d3734-b75e-44f8-b34c-4e0a6203a11d,shortest_path,random,True,True,3,3,False,589,576
o3-mini-low,06665bc6-3d74-41e6-ace5-44c401966700,shortest_path,canonical,True,True,3,3,False,461,448
o3-mini-low,d4e97d08-2fe7-4c36-9cce-4c804f87e90b,shortest_path,random,True,False,4,8,False,2511,2496
o3-mini-low,f052c9af-e086-4242-a206-bb81eb48bcb3,shortest_path,canonical,True,True,4,4,False,653,640
o3-mini-low,774c2b0e-fdb2-43ac-952a-f1c3a775973f,shortest_path,random,True,False,4,3,False,973,960
o3-mini-low,8d7c2c36-eda6-4912-a2ee-9087bd6da96f,shortest_path,canonical,True,True,4,4,False,525,512
o3-mini-low,1db5b205-7edc-461c-96cd-2fb4474dbccd,shortest_path,random,True,False,4,3,False,653,640
o3-mini-low,4406367c-3e25-4a11-9be2-d436decc5a57,shortest_path,canonical,True,True,4,4,False,589,576
o3-mini-low,45235f05-734f-45d2-bd80-0d50e6126346,shortest_path,random,True,True,5,5,False,1805,1792
o3-mini-low,66a86cbb-3fce-41fe-aefb-8b8be28e432d,shortest_path,canonical,True,True,5,5,False,1549,1536
o3-mini-low,99bca635-5315-4b00-a4f8-6c4534358d25,shortest_path,random,True,True,5,5,False,718,704
o3-mini-low,29ee50e4-903d-4be4-80eb-6937d74c8264,shortest_path,canonical,True,True,5,5,False,333,320
o3-mini-low,9a992da6-3fe7-46a0-a495-02a0713e4127,shortest_path,random,True,False,5,4,False,1549,1536
o3-mini-low,0f606cb0-e171-4cbc-a46c-eb268dbffdbd,shortest_path,canonical,True,False,5,4,False,717,704
o3-mini-low,0cff8ee9-1872-49e7-9d72-ea778376b097,shortest_path,random,True,False,6,4,False,1102,1088
o3-mini-low,d92c755d-0cf0-4051-9439-237a0623b79e,shortest_path,canonical,True,False,6,9,False,717,704
o3-mini-low,fbb4f9a4-79fd-4602-b609-afb86d4d18dd,shortest_path,random,True,True,6,6,False,1741,1728
o3-mini-low,d4996e79-c43b-47a7-8191-e79fb5f27586,shortest_path,canonical,True,True,6,6,False,1358,1344
o3-mini-low,ed77a6b3-9609-46ad-9ad8-d12246c69297,shortest_path,random,True,False,6,5,False,1421,1408
o3-mini-low,f8328d1a-6038-44bc-adfe-c5ffd8103eb7,shortest_path,canonical,True,False,6,5,False,1485,1472
o3-mini-low,4502ca46-d1d8-4d7d-86e1-2a9e19189ee0,shortest_path,random,True,True,7,7,False,1165,1152
o3-mini-low,098f7951-1c0f-46db-9be5-145004c9165c,shortest_path,canonical,True,False,7,10,False,1293,1280
o3-mini-low,99df2f53-b5eb-4290-94da-614450b0cda9,shortest_path,random,True,False,7,6,False,2445,2432
o3-mini-low,23f622c6-a837-460f-b67f-480f454edf5f,shortest_path,canonical,True,False,7,5,False,1869,1856
o3-mini-low,54cb767e-164f-413f-becf-e4841bf3cd1b,shortest_path,random,True,True,7,7,False,1870,1856
o3-mini-low,9f081551-efda-4c88-873f-91dbfad35086,shortest_path,canonical,True,True,7,7,False,653,640
o3-mini-low,72ae58dc-65a1-40ed-8e94-cd4647539ddf,shortest_path,random,True,True,8,8,False,2510,2496
o3-mini-low,dc0fc37b-aa8c-4c93-b67b-38635c25b38b,shortest_path,canonical,True,True,8,8,False,1421,1408
o3-mini-low,de586a36-a068-4c87-ad5e-22176a4f9675,shortest_path,random,True,False,8,6,False,1741,1728
o3-mini-low,7c389221-e0f0-4640-9179-b8794337017a,shortest_path,canonical,True,True,8,8,False,1229,1216
o3-mini-low,f569980e-0f05-415b-97dd-c0c99eddfe33,shortest_path,random,True,False,8,10,False,2765,2752
o3-mini-low,d532db70-4c17-451f-a3f3-2a7a7a5e5f63,shortest_path,canonical,True,False,8,9,False,1677,1664
o3-mini-low,3258223d-aa80-4cd8-bb03-83726a4bc97b,shortest_path,random,True,False,9,11,False,1932,1920
o3-mini-low,f533d89f-bb10-47e1-8dd6-df770e6365a5,shortest_path,canonical,True,False,9,12,False,1613,1600
o3-mini-low,d1e26921-7c24-42b4-b664-c5fe983b9a4b,shortest_path,random,True,False,9,6,False,2445,2432
o3-mini-low,3e3e29f6-2397-4d52-a8d1-01bf4d5b2e83,shortest_path,canonical,True,True,9,9,False,1805,1792
o3-mini-low,9adfffb4-7ec3-4322-8fae-71430a08c844,shortest_path,random,True,False,9,5,False,1037,1024
o3-mini-low,4838c72f-20fe-4461-b39e-83a8c2e4d794,shortest_path,canonical,True,False,9,7,False,1038,1024
o3-mini-low,ec469198-ee0c-466a-a79b-22b0d5f81ba5,shortest_path,random,True,False,10,11,False,1614,1600
o3-mini-low,51fc9d00-0772-4cd2-885d-b476af71c9ef,shortest_path,canonical,True,False,10,9,False,1229,1216
o3-mini-low,07bf72da-6739-4c39-8add-4f892358fd14,shortest_path,random,True,True,10,10,False,1998,1984
o3-mini-low,4409e783-8a3b-4b71-9da9-4ade0692bc7c,shortest_path,canonical,True,False,10,9,False,1421,1408
o3-mini-low,30b08c13-0c5b-4875-8344-24e4b9a5f1fc,shortest_path,random,True,True,10,10,False,3725,3712
o3-mini-low,027fd9e5-6810-4e6c-865b-b66156c84a43,shortest_path,canonical,True,False,10,8,False,1613,1600
o3-mini-low,dca11452-60bb-44b3-96cb-f6b4e0e99146,shortest_path,random,True,False,11,5,False,2125,2112
o3-mini-low,f12d7f7a-cae2-47ff-a7d1-7ce97748434f,shortest_path,canonical,True,False,11,14,False,2189,2176
o3-mini-low,f89f06ea-06d4-4e24-b2cd-fa74c41690c8,shortest_path,random,True,False,11,9,False,2381,2368
o3-mini-low,5e2739b0-aff8-4a6c-af9b-e7882d1e3fa8,shortest_path,canonical,True,False,11,8,False,1613,1600
o3-mini-low,675a5bce-dfb7-4bd2-8f6c-ec84285ccab7,shortest_path,random,True,False,11,8,False,4173,4160
o3-mini-low,014aa3c7-4e0a-41f6-8b99-e85fb141a45c,shortest_path,canonical,True,True,11,11,False,2893,2880
o3-mini-low,441591e8-7672-46ea-abe3-77cf24deb081,shortest_path,random,True,True,12,12,False,2125,2112
o3-mini-low,8e86fb6c-0547-469c-b96c-792bb9fb11ff,shortest_path,canonical,True,True,12,12,False,3149,3136
o3-mini-low,1b2f01a3-e44a-4b51-97dc-3b1bab2e5392,shortest_path,random,True,False,12,11,False,2061,2048
o3-mini-low,eb636216-c46e-4e44-9c30-64b6d06efd16,shortest_path,canonical,True,False,12,13,False,1295,1280
o3-mini-low,6e331ce0-73ff-42d2-b3f7-3f2c91c51b16,shortest_path,random,True,False,12,8,False,781,768
o3-mini-low,d16a26c2-d5e6-4a92-a2d9-53e4421f1dfa,shortest_path,canonical,True,True,12,12,False,2317,2304
o3-mini-low,1307dca0-a1b9-4e16-bb94-8c93c367d761,shortest_path,random,True,False,13,10,False,3021,3008
o3-mini-low,f6b9ae84-8afe-4bea-8379-455cc16f5682,shortest_path,canonical,True,True,13,13,False,1933,1920
o3-mini-low,26f04010-c4a4-4142-b917-deb437164606,shortest_path,random,True,False,13,10,False,2573,2560
o3-mini-low,11eff25a-9310-4c22-b7bd-897dd39c4ee2,shortest_path,canonical,True,True,13,13,False,2509,2496
o3-mini-low,e15bcb0f-bea0-4e54-8850-711e17c53b08,shortest_path,random,True,False,13,15,False,1549,1536
o3-mini-low,0f2cd71b-96c5-4d89-a3b5-cfbcb00a8570,shortest_path,canonical,True,False,13,11,False,2830,2816
o3-mini-low,5142c16e-918b-4506-b6ae-81cf33938d23,shortest_path,random,True,False,14,16,False,1805,1792
o3-mini-low,703bd7fc-1ca5-4013-87e0-d0f30c4a38f3,shortest_path,canonical,True,True,14,14,False,2382,2368
o3-mini-low,ee109ba1-10d0-4b45-b08e-2b7e34c69136,shortest_path,random,True,False,14,11,False,2382,2368
o3-mini-low,0fb2187d-ee29-4ccf-9d5f-9280a165c28c,shortest_path,canonical,True,False,14,17,False,1805,1792
o3-mini-low,5134b2b8-f02c-49e1-b711-924fc77e925f,shortest_path,random,True,False,14,12,False,3021,3008
o3-mini-low,c1c2da33-1400-4652-b6e4-a65d22c04601,shortest_path,canonical,True,True,14,14,False,1741,1728
o3-mini-low,7b5bbd03-c87a-4db1-9910-acc7c4b47566,shortest_path,random,True,False,15,8,False,2253,2240
o3-mini-low,aa31b1d7-61e5-472a-98f7-1f164781368a,shortest_path,canonical,True,False,15,14,False,2893,2880
o3-mini-low,feb4bc9b-6506-408d-8c5d-a26170d490cb,shortest_path,random,True,False,15,16,False,2381,2368
o3-mini-low,b2c63367-4108-41b1-8ebd-cb9f9301f53d,shortest_path,canonical,True,False,15,13,False,1485,1472
o3-mini-low,da326821-8008-466a-a1fd-ac928fb3a7a7,shortest_path,random,True,False,15,12,False,2126,2112
o3-mini-low,3eef2c6b-ae3b-4116-91a8-a7c6e2c0101e,shortest_path,canonical,True,False,15,14,False,2064,2048
o3-mini-low,ce30de20-4d6d-4170-87d5-3ae993f7b238,shortest_path,random,True,False,16,17,False,2828,2816
o3-mini-low,980b0bb5-9604-417f-b8ad-961083286bf0,shortest_path,canonical,True,False,16,13,False,2959,2944
o3-mini-low,ad3d8093-cbc8-44f3-a01f-fdf4a0cba5de,shortest_path,random,True,False,16,10,False,2765,2752
o3-mini-low,b5146292-95b7-4567-8394-3f0c95aff8e0,shortest_path,canonical,True,False,16,12,False,2062,2048
o3-mini-low,57a2d9aa-8cc4-4176-beec-9ff91493b105,shortest_path,random,True,True,16,16,False,2958,2944
o3-mini-low,0fa56819-67b3-4c47-99c8-02c42dc65542,shortest_path,canonical,True,False,16,11,False,2574,2560
o3-mini-low,81432019-c1eb-480c-a635-f606ca64f4b6,shortest_path,random,True,False,17,12,False,1935,1920
o3-mini-low,d2cae75d-26a3-4f60-b11e-5b67f95fedea,shortest_path,canonical,True,False,17,10,False,2061,2048
o3-mini-low,55798b53-27ef-4594-a5e2-5bd75edc3f42,shortest_path,random,True,False,17,9,False,2255,2240
o3-mini-low,d69b6a02-31cf-4c95-8ec5-e6dde7902200,shortest_path,canonical,True,False,17,16,False,1357,1344
o3-mini-low,219fab25-cbbf-46a6-8b17-43623eb7e933,shortest_path,random,True,False,17,10,False,4237,4224
o3-mini-low,828a228a-ed8c-4c9d-9ce3-b2c0e13ec476,shortest_path,canonical,True,False,17,13,False,1933,1920
o3-mini-low,b82aa5b1-f774-4c61-8daf-bc318e23ed30,shortest_path,random,True,False,18,9,False,3341,3328
o3-mini-low,dd32c7d6-d41d-4593-9151-46decfea8982,shortest_path,canonical,True,False,18,19,False,2254,2240
o3-mini-low,12937314-4205-48a4-b778-64b71fdc4efc,shortest_path,random,True,False,18,11,False,2381,2368
o3-mini-low,ee2cf81f-1c03-4d52-a52a-b0629d37a9cb,shortest_path,canonical,True,False,18,12,False,2766,2752
o3-mini-low,39969de0-2519-4f4a-9a2d-9a37c3647707,shortest_path,random,True,False,18,10,False,2381,2368
o3-mini-low,93d80443-c87b-454d-95fa-eba4c5d46490,shortest_path,canonical,True,False,18,14,False,2957,2944
o3-mini-low,5f0f658d-deb8-48f5-9531-981de98cd64b,shortest_path,random,True,False,19,14,False,2637,2624
o3-mini-low,5e964bc9-6fc0-48c3-9b2e-9fe6d17bbb48,shortest_path,canonical,True,False,19,14,False,2637,2624
o3-mini-low,a4898b02-9611-4050-99bd-b6868de02c15,shortest_path,random,True,False,19,10,False,1421,1408
o3-mini-low,6f6add3a-6620-4d9c-b207-1f1557145cbe,shortest_path,canonical,True,False,19,18,False,2381,2368
o3-mini-low,e62d4971-1a59-4601-b05f-f049a83d3fcb,shortest_path,random,True,False,19,14,False,3470,3456
o3-mini-low,4b31a77c-52b5-460b-8701-64fdc34be9f0,shortest_path,canonical,True,True,19,19,False,2381,2368
o3-mini-low,25fb3b84-0fd7-4860-9416-d6d294731806,shortest_path,random,True,False,20,17,False,3982,3968
o3-mini-low,90bc72f9-b7fd-49fe-af82-1f2a4af2593a,shortest_path,canonical,True,False,20,21,False,2061,2048
o3-mini-low,574a8c7e-e3e4-47f7-b9a9-438ee73d6daf,shortest_path,random,True,False,20,16,False,2511,2496
o3-mini-low,cda20dea-ce04-42f9-881f-2eb79cfe0cea,shortest_path,canonical,True,False,20,19,False,2190,2176
o3-mini-low,5a90335a-cb49-4e42-956d-a939177913db,shortest_path,random,True,False,20,15,False,2829,2816
o3-mini-low,fa8e2e61-e1ba-4b16-9e06-cdbedd861a7e,shortest_path,canonical,True,True,20,20,False,2061,2048
o3-mini-low,569f8e92-146e-40f8-b1a2-220300bf29b9,atom_mapping,semi-canonical,True,False,"[(0, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 1), (6, 0)]","[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0), (6, 0)]",False,3191,3136
o3-mini-low,96d1c5af-12fc-435d-8c23-aeb650c00c9a,atom_mapping,semi-canonical,True,False,"[(0, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 1), (6, 0)]","[(0, 2), (1, 3), (2, 4), (3, 5), (4, 1), (5, 6), (6, 0)]",False,3310,3264
o3-mini-low,b2fb1fca-cacb-4fd3-a629-5b372da03669,atom_mapping,semi-canonical,True,True,"[(0, 1), (1, 0), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]","[(0, 1), (1, 0), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]",False,1900,1792
o3-mini-low,51d70a35-b212-4a3a-8263-d4d38c639e3b,atom_mapping,semi-canonical,True,False,"[(0, 1), (1, 0), (2, 7), (3, 5), (4, 6), (5, 3), (6, 4), (7, 2)]","[(0, 0), (1, 1), (2, 2), (3, 4), (4, 3), (5, 5)]",False,404,320
o3-mini-low,4c34eb64-d0d2-4b1e-8a7e-0b40ec99b3ed,atom_mapping,semi-canonical,True,False,"[(0, 3), (1, 4), (2, 2), (3, 0), (4, 1), (5, 8), (6, 7), (7, 5), (8, 6)]","[(0, 2), (1, 1), (2, 0), (3, 5), (4, 4), (5, 3)]",False,1299,1216
o3-mini-low,ae28b470-0eea-4a00-8dba-39f5aab20461,atom_mapping,semi-canonical,True,True,"[(0, 7), (1, 8), (2, 6), (3, 0), (4, 1), (5, 2), (6, 3), (7, 4), (8, 5)]","[(0, 7), (1, 8), (2, 6), (3, 0), (4, 1), (5, 2), (6, 3), (7, 4), (8, 5)]",False,2051,1920
o3-mini-low,cc1211ab-09d2-43c9-8064-b5db834f1637,atom_mapping,semi-canonical,True,True,"[(0, 9), (1, 7), (2, 8), (3, 6), (4, 0), (5, 1), (6, 2), (7, 3), (8, 4), (9, 5)]","[(0, 9), (1, 7), (2, 8), (3, 6), (4, 0), (5, 1), (6, 2), (7, 3), (8, 4), (9, 5)]",False,2921,2752
o3-mini-low,8e03ab20-dbcf-424c-a4d1-0c638c100770,atom_mapping,semi-canonical,True,True,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 0), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9)]","[(0, 1), (1, 2), (2, 3), (3, 4), (4, 0), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9)]",False,2191,2048
o3-mini-low,17b2ba84-acdc-4cbd-8b13-990abb6704ec,atom_mapping,semi-canonical,True,False,"[(0, 6), (1, 7), (2, 8), (3, 9), (4, 10), (5, 5), (6, 3), (7, 4), (8, 0), (9, 1), (10, 2)]","[(0, 5), (1, 6), (2, 7), (3, 10), (4, 9), (5, 8), (6, 0), (7, 1), (8, 3), (9, 4), (10, 2)]",False,1805,1728
o3-mini-low,5fd2515a-c240-4544-8d8b-e62f71b4db72,atom_mapping,semi-canonical,True,False,"[(0, 6), (1, 5), (2, 4), (3, 10), (4, 0), (5, 1), (6, 2), (7, 3), (8, 7), (9, 8), (10, 9)]","[(0,4), (1,5), (2,0), (3,10), (4,2), (5,1), (6,3), (7,?) , (8,6), (9,7), (10,9)]",False,3971,3904
